url,h1,content_type,content,alt_text
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"after you have connected the payment methods, you can make changes to the settings of the specific payment method. please refer to our documentation for the specific payment method for more information, which you can find here.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,step 3: configure channels,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,select the channels tab in the checkout app.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,then click on + add.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,select jtl from the list that now appears and click on install.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,now you need to click open so that you can generate the api keys in the next step.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"select api keys and click on + add. enter a name of your choice and click on generate. afterwards, click on the plus icon (+) and you see the credentials that you have to insert into the shop system that you use for your online business (i.e., client id, client secret, business uuid). please copy these to your clipboard.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"finally, click on the downloads tab (above the api key) and download the latest version of our plugin from the list that now opens (zip-file). the latest version is currently version 1.121.0 ( ast status 01/04/21). we update our plugins at regular intervals, if you are not sure which is the current version, feel free to contact us here: support@payever.de",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,step 4: install the plugin,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"log into your jtl backend and open the payever plugin settings (click on plugins in the navigation bar, then click on plugin management).",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,under the upload tab click choose and select the zip file that you previously downloaded from your payever account and saved on your computer.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"once you selected the zip file, click the upload button to upload the file.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"once successfully uploaded, click the available tab and you should be able to see the plugin you just uploaded. tick the box to the left of the plugin and click the install button.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,step 5: configure plugin,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,after the installation you will find the plugin in the tab activated. click on the gear icon under the actions column to open the settings.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,here you need to make the following adjustments to the settings:,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"in the apm options section, please leave everything as is was set by default.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"when you are done, don't forget to click save at the bottom of the page.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"then synchronize the payment methods in the synchronization and utilities tab. to do this, click on synchronize.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"(note: if you later want to change individual settings, e.g. display payment description, it is sufficient to save the change, you do not need to synchronize again. you only need to synchronize if you a) activate the plugin in this version for the first time, or b) switch sandbox to live mode or vice versa. please note that when you synchronize, the settings you make in step 6 below are overwritten with the default information: i.e. if, for example, you were in sandbox mode first and then made some changes in the settings for the payment methods, you must do so after you have switched to live mode and synchronized, unless you need to make these amendments again.)",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,step 6: adjust payment methods,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"after synchronization, check whether all payment options that you want to offer your customers are activated in your jtl backend are that these payment options are also activated in your payever account. (to do this, click on storefront in the navigation bar and under the payment methods column click overview.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,you are now in the payment methods settings where you can view and edit all your payment methods.,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"you can here see all the available payment methods listed, which for the ones you'd like to provide on your shop should all be marked with a green check-mark (if they are not, please check whether the plugin has been deactivated, or if the payment method in your payever account is deactivated). you can edit the settings of this payment methods by clicking on the symbol to the far right.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"note on the naming of payment options: you can recognize our payment methods by the ""payever.de"" at the end of the payment options name.",
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,the available options may vary slightly depending on the payment method chosen. here's an example:,
https://support.payever.org/hc/en-us/articles/360023894914-JTL-4,JTL 4,paragraph,"here you can, among other things, enter a descriptive test for the individual payment method.",
